,mass A,,
t,x,y,
0.000,5.625E-3,-9.789E-2
0.049,4.882E-3,-9.870E-2
0.098,3.895E-3,-9.918E-2
0.147,8.091E-3,-9.470E-2
0.196,7.827E-3,-9.196E-2
0.246,6.562E-3,-8.806E-2
0.295,6.586E-3,-8.416E-2
0.344,6.111E-3,-8.314E-2
0.393,2.498E-3,-8.354E-2
0.442,-8.250E-4,-8.385E-2
0.491,-5.372E-3,-8.187E-2
0.540,-1.055E-2,-8.390E-2
0.589,-1.073E-2,-0.109
0.638,-1.233E-2,-8.083E-2
0.687,-8.698E-3,-7.714E-2
0.737,-1.123E-2,-8.082E-2
0.786,-1.414E-2,-0.136
0.835,-1.292E-2,-0.137
0.884,-1.031E-2,-0.136
0.933,-2.104E-3,-0.110
0.982,-3.340E-4,-0.100
1.031,3.765E-3,-9.724E-2
1.080,7.582E-3,-0.110
1.129,7.784E-3,-0.112
1.179,6.974E-3,-0.107
1.228,4.601E-3,-0.103
1.277,1.938E-3,-0.105
1.326,-2.894E-3,-0.111
1.375,-8.645E-3,-0.112
1.424,-1.504E-2,-0.109
1.473,-2.607E-2,-0.105
1.522,-3.011E-2,-0.102
1.571,-3.564E-2,-9.672E-2
1.620,-2.731E-2,-8.459E-2
1.670,-2.350E-2,-0.105
1.719,-1.612E-2,-0.114
1.768,-1.498E-2,-0.114
1.817,-1.499E-2,-0.114
1.866,-8.708E-3,-9.256E-2
1.915,-1.462E-2,-9.479E-2
1.964,-8.146E-3,-7.462E-2
2.013,-5.476E-3,-6.687E-2
2.062,-1.700E-3,-8.368E-2
2.111,-1.046E-2,-0.109
2.161,-3.968E-3,-0.121
2.210,-6.367E-3,-0.128
2.259,-7.013E-3,-0.114
2.308,-9.919E-3,-0.112
2.357,-1.271E-2,-8.817E-2
2.406,-5.031E-3,-7.821E-2
2.455,-1.266E-2,-0.116
2.504,-1.441E-2,-0.116
2.553,-1.509E-2,-9.731E-2
2.603,-1.411E-2,-7.774E-2
2.652,-1.516E-2,-8.553E-2
2.701,-9.594E-3,-0.106
2.750,-1.254E-2,-0.121
2.799,-1.489E-2,-0.127
2.848,-1.494E-2,-0.117
2.897,-1.259E-2,-9.619E-2
2.946,-1.328E-2,-8.498E-2
2.995,-2.181E-2,-8.528E-2
3.044,-1.981E-2,-0.110
3.094,-2.635E-2,-0.117
3.143,-3.581E-2,-0.124
3.192,-2.869E-2,-9.667E-2
3.241,-2.118E-2,-7.174E-2
3.290,-2.134E-2,-0.101
3.339,-2.981E-2,-0.134
3.388,-2.442E-2,-0.110
3.437,-2.735E-2,-0.123
3.486,-2.502E-2,-0.103
3.536,-1.933E-2,-7.813E-2
3.585,-2.808E-2,-8.308E-2
3.634,-2.463E-2,-0.102
3.683,-2.732E-2,-0.140
3.732,-2.487E-2,-0.129
3.781,-1.524E-2,-9.676E-2
3.830,-1.579E-2,-9.618E-2
3.879,-6.207E-3,-7.464E-2
3.928,-5.647E-3,-6.615E-2
3.977,-6.091E-3,-0.118
4.027,-5.225E-3,-0.132
4.076,3.934E-3,-9.985E-2
4.125,3.490E-3,-0.102
4.174,1.135E-3,-0.101
4.223,6.290E-4,-8.873E-2
4.272,-4.442E-3,-8.953E-2
4.321,-2.905E-2,-0.103
4.370,-8.317E-3,-0.106
4.419,-2.082E-3,-0.111
4.469,-1.076E-2,-0.126
4.518,-5.703E-3,-0.113
4.567,-8.004E-3,-0.103
4.616,-4.567E-3,-8.611E-2
4.665,-1.864E-2,-7.945E-2
4.714,-9.221E-4,-9.026E-2
4.763,-1.020E-2,-0.122
4.812,-1.520E-3,-0.115
4.861,-1.982E-2,-7.987E-2
4.910,-2.369E-2,-0.102
4.960,-2.177E-2,-9.150E-2
5.009,-1.597E-2,-7.371E-2
5.058,-1.393E-2,-0.114
5.107,-2.370E-2,-0.133
5.156,-1.255E-2,-0.122
5.205,-1.627E-2,-9.391E-2
5.254,-2.422E-2,-0.108
5.303,-9.005E-3,-8.556E-2
5.352,-1.910E-2,-7.901E-2
5.402,-1.900E-2,-0.122
5.451,-1.317E-2,-0.116
5.500,-1.612E-2,-0.124
5.549,-1.111E-2,-8.088E-2
5.598,-1.182E-2,-6.939E-2
5.647,-2.835E-2,-8.825E-2
5.696,-2.098E-2,-0.106
5.745,-2.261E-2,-0.116
5.794,-2.456E-2,-0.120
5.843,-3.619E-2,-0.123
5.893,-2.599E-2,-9.295E-2
5.942,-3.679E-2,-9.265E-2
5.991,-1.552E-2,-6.958E-2
6.040,-1.842E-2,-0.110
6.089,-3.399E-2,-0.131
6.138,-1.561E-3,-0.101
6.187,-2.552E-2,-0.135
6.236,-2.184E-3,-0.104
6.285,-2.807E-3,-9.274E-2
6.334,-5.462E-3,-9.541E-2
6.384,-1.711E-3,-8.302E-2
6.433,-2.319E-3,-8.816E-2
6.482,1.152E-4,-7.010E-2
6.531,-3.172E-2,-0.112
6.580,5.850E-3,-0.106
6.629,-1.463E-3,-0.112
6.678,6.193E-3,-0.102
6.727,7.276E-3,-9.680E-2
6.776,1.523E-3,-0.111
6.826,2.286E-3,-0.118
6.875,4.541E-3,-0.114
6.924,4.427E-3,-0.107
6.973,3.637E-3,-9.954E-2
7.022,-1.051E-2,-0.103
7.071,-1.240E-2,-0.111
7.120,-1.516E-2,-0.111
7.169,-8.337E-3,-0.109
7.218,-3.554E-3,-0.105
7.267,-6.405E-3,-0.111
7.317,2.994E-4,-9.518E-2
7.366,-1.858E-2,-9.613E-2
7.415,2.442E-3,-9.657E-2
7.464,2.454E-3,-0.105
7.513,-1.332E-2,-0.108
7.562,-1.048E-2,-0.132
7.611,-1.173E-3,-0.108
7.660,2.447E-3,-0.100
7.709,3.018E-3,-0.101
7.759,3.160E-3,-0.104
7.808,4.775E-3,-8.021E-2
7.857,6.620E-3,-6.776E-2
7.906,6.284E-3,-6.389E-2
7.955,5.978E-3,-6.047E-2
8.004,5.302E-3,-6.087E-2
8.053,6.303E-3,-7.421E-2
8.102,7.602E-3,-7.811E-2
8.151,9.058E-3,-8.796E-2
8.200,9.630E-3,-9.278E-2
8.250,9.227E-3,-8.969E-2
8.299,9.218E-3,-8.551E-2
8.348,8.494E-3,-0.102
8.397,7.279E-3,-0.103
8.446,2.436E-3,-0.108
8.495,8.814E-3,-0.108
8.544,-3.046E-3,-0.119
8.593,7.461E-3,-0.107
8.642,7.162E-3,-0.104
8.692,-1.381E-2,-0.118
8.741,3.989E-3,-0.105
8.790,1.668E-3,-0.111
8.839,-1.393E-3,-0.122
8.888,1.265E-3,-8.451E-2
8.937,-1.441E-2,-0.122
8.986,-1.560E-2,-0.134
9.035,8.009E-3,-0.103
9.084,9.375E-3,-0.111
9.133,-3.589E-4,-0.126
9.183,8.913E-3,-0.113
9.232,1.852E-3,-0.116
9.281,9.125E-3,-8.967E-2
9.330,9.515E-3,-8.600E-2
9.379,2.319E-3,-0.104
9.428,6.135E-3,-8.866E-2
9.477,6.657E-3,-9.683E-2
9.526,6.298E-3,-0.101
9.575,-1.154E-2,-0.111
9.624,-8.013E-3,-0.106
9.674,-3.340E-5,-0.102
9.723,-1.953E-3,-8.956E-2
9.772,-1.294E-2,-8.821E-2
9.821,-2.515E-3,-8.763E-2
9.870,-2.611E-2,-0.129
9.919,-5.790E-3,-0.113
9.968,-3.509E-3,-9.492E-2
10.017,-1.602E-2,-8.915E-2
10.066,-1.153E-2,-0.102
10.116,-2.020E-3,-0.107
10.165,-5.760E-3,-0.117
10.214,-8.002E-3,-0.110
10.263,-5.036E-3,-9.800E-2
10.312,-3.222E-3,-8.689E-2
10.361,1.498E-3,-8.155E-2
10.410,2.457E-3,-9.219E-2
10.459,5.091E-3,-0.106
10.508,5.678E-3,-0.115
10.557,-8.309E-3,-0.121
10.607,5.728E-3,-0.112
10.656,7.280E-3,-0.103
10.705,8.471E-3,-9.410E-2
10.754,5.988E-4,-9.715E-2
10.803,3.544E-3,-8.997E-2
10.852,5.350E-3,-0.102
10.901,4.116E-3,-0.110
10.950,3.448E-3,-0.107
10.999,3.745E-3,-9.932E-2
11.049,-1.856E-3,-9.959E-2
11.098,-1.645E-2,-0.122
11.147,-6.028E-3,-0.115
