,mass A,,
t,x,y,
0,000,0,109,-0,126
0,044,0,110,-0,121
0,089,0,110,-0,118
0,133,0,109,-0,110
0,178,0,109,-0,107
0,222,0,109,-0,104
0,267,0,108,-0,101
0,311,0,108,−9,899E−2
0,356,0,108,−9,769E−2
0,400,0,107,−9,680E−2
0,445,0,107,−9,632E−2
0,489,0,106,−9,629E−2
0,533,0,105,−9,686E−2
0,578,0,103,−9,785E−2
0,622,0,102,−9,923E−2
0,667,0,100,-0,101
0,711,9,836E−2,-0,103
0,756,9,657E−2,-0,105
0,800,9,489E−2,-0,108
0,845,9,325E−2,-0,111
0,889,9,161E−2,-0,114
0,934,9,015E−2,-0,117
0,978,8,855E−2,-0,120
1,022,8,689E−2,-0,123
1,067,8,514E−2,-0,127
1,111,8,330E−2,-0,130
1,156,8,138E−2,-0,133
1,200,7,907E−2,-0,136
1,245,7,673E−2,-0,137
1,289,7,480E−2,-0,138
1,334,7,318E−2,-0,138
1,378,7,188E−2,-0,139
1,423,7,186E−2,-0,140
1,467,7,154E−2,-0,142
1,511,7,153E−2,-0,143
1,556,7,179E−2,-0,144
1,600,7,237E−2,-0,145
1,645,7,305E−2,-0,146
1,689,7,343E−2,-0,147
1,734,7,403E−2,-0,149
1,778,7,463E−2,-0,150
1,823,7,556E−2,-0,152
1,867,7,656E−2,-0,154
1,912,7,784E−2,-0,156
1,956,7,970E−2,-0,159
2,000,8,160E−2,-0,163
2,045,8,344E−2,-0,166
2,089,8,510E−2,-0,171
2,134,8,695E−2,-0,175
2,178,8,886E−2,-0,178
2,223,9,075E−2,-0,182
2,267,9,267E−2,-0,184
2,312,9,458E−2,-0,187
2,356,9,591E−2,-0,188
2,401,9,721E−2,-0,190
2,445,9,842E−2,-0,191
2,489,9,914E−2,-0,192
2,534,9,976E−2,-0,193
2,578,0,100,-0,194
2,623,0,100,-0,194
2,667,0,101,-0,193
2,712,0,101,-0,192
2,756,0,101,-0,190
2,801,0,102,-0,187
2,845,0,102,-0,184
2,890,0,103,-0,181
2,934,0,103,-0,176
2,978,0,103,-0,171
3,023,0,103,-0,165
3,067,0,103,-0,160
3,112,0,103,-0,154
3,156,0,104,-0,148
3,201,0,104,-0,142
3,245,0,105,-0,136
3,290,0,105,-0,130
3,334,0,106,-0,125
3,379,0,107,-0,120
3,423,0,108,-0,115
3,467,0,109,-0,111
3,512,0,110,-0,109
3,556,0,108,-0,102
3,601,0,108,−9,962E−2
3,645,0,108,−9,769E−2
3,690,0,107,−9,608E−2
3,734,0,106,−9,504E−2
3,779,0,105,−9,442E−2
3,823,0,104,−9,469E−2
3,868,0,103,−9,507E−2
3,912,0,102,−9,605E−2
3,956,0,101,−9,723E−2
4,001,0,101,−9,886E−2
4,045,9,974E−2,-0,101
4,090,9,843E−2,-0,103
4,134,9,662E−2,-0,105
4,179,9,454E−2,-0,108
4,223,9,222E−2,-0,110
4,268,8,991E−2,-0,114
4,312,8,796E−2,-0,117
4,357,8,627E−2,-0,121
4,401,8,511E−2,-0,125
4,445,8,402E−2,-0,129
4,490,8,315E−2,-0,133
4,534,8,242E−2,-0,136
4,579,8,165E−2,-0,139
4,623,8,071E−2,-0,140
4,668,7,966E−2,-0,140
4,712,7,928E−2,-0,142
4,757,7,849E−2,-0,143
4,801,7,811E−2,-0,143
4,846,7,790E−2,-0,142
4,890,7,848E−2,-0,141
4,934,7,928E−2,-0,140
4,979,8,022E−2,-0,140
5,023,8,145E−2,-0,140
5,068,8,309E−2,-0,142
5,112,8,462E−2,-0,145
5,157,8,563E−2,-0,147
5,201,8,686E−2,-0,151
5,246,8,804E−2,-0,155
5,290,8,928E−2,-0,158
5,335,9,063E−2,-0,161
5,379,9,248E−2,-0,164
5,423,9,441E−2,-0,166
5,468,9,641E−2,-0,167
5,512,9,837E−2,-0,168
5,557,0,100,-0,169
5,601,0,102,-0,170
5,646,0,103,-0,170
5,690,0,104,-0,170
5,735,0,105,-0,170
5,779,0,105,-0,171
5,824,0,106,-0,171
5,868,0,106,-0,171
5,912,0,106,-0,172
5,957,0,106,-0,172
6,001,0,106,-0,171
6,046,0,106,-0,169
6,090,0,106,-0,166
6,135,0,106,-0,163
6,179,0,107,-0,158
6,224,0,108,-0,153
6,268,0,108,-0,147
6,313,0,109,-0,141
6,357,0,109,-0,135
6,401,0,110,-0,131
6,446,0,110,-0,126
6,490,0,111,-0,122
6,535,0,111,-0,119
6,579,0,110,-0,116
6,624,0,109,-0,113
6,668,0,109,-0,110
6,713,0,108,-0,107
6,757,0,108,-0,105
6,802,0,108,-0,103
6,846,0,108,-0,101
6,890,0,108,−9,978E−2
6,935,0,107,−9,911E−2
6,979,0,107,−9,872E−2
7,024,0,106,−9,852E−2
7,068,0,105,−9,847E−2
7,113,0,104,−9,841E−2
7,157,0,103,−9,872E−2
7,202,0,101,−9,938E−2
7,246,9,938E−2,-0,101
7,291,9,770E−2,-0,102
7,335,9,600E−2,-0,104
7,379,9,438E−2,-0,106
7,424,9,270E−2,-0,109
7,468,9,126E−2,-0,112
7,513,9,003E−2,-0,115
7,557,8,919E−2,-0,118
7,602,8,825E−2,-0,121
7,646,8,749E−2,-0,124
7,691,8,654E−2,-0,127
7,735,8,548E−2,-0,131
7,780,8,409E−2,-0,134
7,824,8,268E−2,-0,136
7,868,8,102E−2,-0,137
