,mass A,,
t,x,y,
14,060,0,106,-0,105
14,108,0,105,-0,104
14,156,0,105,-0,106
14,205,0,106,-0,110
14,253,0,106,-0,112
14,301,0,105,-0,111
14,350,0,105,-0,112
14,398,0,105,-0,113
14,446,0,106,-0,114
14,494,0,106,-0,114
14,543,0,106,-0,114
14,591,0,106,-0,114
14,639,0,107,-0,115
14,688,0,107,-0,120
14,736,0,107,-0,122
14,784,0,107,-0,122
14,833,0,108,-0,119
14,881,0,108,-0,117
14,929,0,109,-0,116
14,978,0,109,-0,114
15,026,0,109,-0,111
15,074,0,109,-0,108
15,123,0,109,-0,106
15,171,0,110,-0,104
15,219,0,109,-0,103
15,267,0,109,-0,104
15,316,0,108,-0,103
15,364,0,108,-0,104
15,412,0,108,-0,106
15,461,0,107,-0,107
15,509,0,107,-0,109
15,557,0,108,-0,114
15,606,0,108,-0,122
15,654,0,108,-0,127
15,702,0,107,-0,127
15,751,0,107,-0,123
15,799,0,108,-0,116
15,847,0,109,-0,109
15,896,0,109,-0,105
15,944,0,110,-0,106
15,992,0,110,-0,109
16,041,0,109,-0,110
16,089,0,109,-0,110
16,137,0,109,-0,108
16,185,0,108,-0,107
16,234,0,108,-0,107
16,282,0,108,-0,107
16,330,0,108,-0,108
16,379,0,108,-0,110
16,427,0,108,-0,114
16,475,0,108,-0,115
16,524,0,108,-0,116
16,572,0,108,-0,116
16,620,0,108,-0,115
16,669,0,108,-0,114
16,717,0,107,-0,114
16,765,0,107,-0,113
16,814,0,107,-0,113
16,862,0,108,-0,116
16,910,0,107,-0,118
16,959,0,107,-0,117
17,007,0,106,-0,115
17,055,0,105,-0,112
17,103,0,106,-0,107
17,152,0,106,-0,107
17,200,0,106,-0,109
17,248,0,106,-0,112
17,297,0,106,-0,117
17,345,0,106,-0,119
17,393,0,105,-0,119
17,442,0,105,-0,116
17,490,0,105,-0,113
17,538,0,106,-0,112
17,587,0,107,-0,115
17,635,0,107,-0,117
17,683,0,106,-0,118
17,732,0,106,-0,118
17,780,0,107,-0,117
17,828,0,108,-0,116
17,876,0,107,-0,115
17,925,0,107,-0,113
17,973,0,107,-0,109
18,021,0,107,-0,108
18,070,0,108,-0,115
18,118,0,107,-0,120
18,166,0,106,-0,119
18,215,0,106,-0,116
18,263,0,107,-0,110
18,311,0,107,-0,105
18,360,0,103,-0,101
18,408,0,107,-0,101
18,456,0,106,-0,105
18,505,0,107,-0,111
18,553,0,100,-0,114
18,601,0,107,-0,117
18,650,0,106,-0,118
18,698,0,105,-0,116
18,746,0,105,-0,113
18,794,0,105,-0,110
18,843,0,106,-0,108
18,891,0,106,-0,110
18,939,0,106,-0,113
18,988,0,105,-0,117
19,036,0,105,-0,119
19,084,0,106,-0,119
19,133,0,106,-0,119
19,181,0,106,-0,118
19,229,0,107,-0,116
19,278,0,107,-0,117
19,326,0,107,-0,119
19,374,0,107,-0,122
19,423,0,106,-0,122
19,471,0,105,-0,120
19,519,0,106,-0,116
19,568,0,107,-0,113
19,616,0,107,-0,111
19,664,0,107,-0,110
19,712,0,107,-0,109
19,761,0,107,-0,109
19,809,0,107,-0,110
19,857,0,108,-0,115
19,906,0,108,-0,120
19,954,0,107,-0,122
20,002,0,108,-0,124
20,051,0,108,-0,124
20,099,0,108,-0,124
20,147,0,109,-0,128
20,196,0,108,-0,132
20,244,0,108,-0,134
20,292,0,108,-0,132
20,341,0,108,-0,128
20,389,0,111,-0,119
20,437,0,112,-0,112
20,485,0,112,-0,109
20,534,0,113,-0,107
20,582,0,113,-0,107
20,630,0,113,-0,108
20,679,0,113,-0,110
20,727,0,112,-0,111
20,775,0,112,-0,113
20,824,0,112,-0,114
20,872,0,111,-0,115
20,920,0,110,-0,114
20,969,0,109,-0,112
21,017,0,109,-0,108
21,065,0,105,−9,733E−2
21,114,0,104,−9,374E−2
21,162,0,103,−9,535E−2
21,210,0,108,-0,104
21,259,0,107,-0,108
21,307,0,107,-0,112
21,355,0,106,-0,115
21,403,0,107,-0,116
21,452,0,107,-0,114
21,500,0,107,-0,115
21,548,0,106,-0,116
21,597,0,106,-0,116
21,645,0,106,-0,117
21,693,0,106,-0,118
21,742,0,106,-0,118
21,790,0,106,-0,118
21,838,0,106,-0,119
21,887,0,106,-0,118
21,935,0,106,-0,116
21,983,0,106,-0,114
22,032,0,106,-0,112
22,080,0,106,-0,111
22,128,0,106,-0,113
22,177,0,107,-0,122
22,225,0,107,-0,129
22,273,0,100,-0,135
22,321,0,107,-0,137
22,370,0,107,-0,136
22,418,0,108,-0,132
22,466,0,109,-0,123
22,515,0,111,-0,115
22,563,0,112,-0,110
22,611,0,112,-0,107
22,660,0,112,-0,103
22,708,0,111,-0,104
22,756,0,111,-0,104
22,805,0,110,-0,103
22,853,0,110,-0,104
22,901,0,109,-0,105
22,950,0,109,-0,105
22,998,0,109,-0,108
23,046,0,109,-0,112
23,094,0,108,-0,112
23,143,0,107,-0,110
23,191,0,107,-0,108
23,239,0,107,-0,109
23,288,0,107,-0,113
23,336,0,108,-0,118
23,384,0,108,-0,123
23,433,0,107,-0,124
23,481,0,107,-0,124
23,529,0,107,-0,121
23,578,0,108,-0,118
23,626,0,108,-0,118
23,674,0,108,-0,123
23,723,0,108,-0,126
23,771,0,108,-0,128
23,819,0,108,-0,127
23,868,0,109,-0,123
23,916,0,110,-0,120
23,964,0,110,-0,117
24,012,0,110,-0,115
24,061,0,110,-0,112
24,109,0,110,-0,109
24,157,0,109,-0,105
24,206,0,109,-0,101
24,254,0,110,-0,102
24,302,0,111,-0,109
24,351,0,110,-0,112
24,399,0,109,-0,113
24,447,0,110,-0,110
24,496,0,109,-0,108
24,544,0,108,-0,107
24,592,0,108,-0,110
24,641,0,108,-0,113
24,689,0,108,-0,112
24,737,0,107,-0,109
24,786,0,107,-0,107
24,834,0,107,-0,101
24,882,0,107,-0,102
24,930,0,108,-0,108
24,979,0,107,-0,112
25,027,0,108,-0,114
25,075,0,108,-0,115
25,124,0,108,-0,114
25,172,0,108,-0,114
25,220,0,108,-0,114
25,269,0,108,-0,113
25,317,0,108,-0,111
25,365,0,108,-0,109
25,414,0,109,-0,112
25,462,0,109,-0,117
25,510,0,109,-0,123
25,559,0,109,-0,125
25,607,0,109,-0,126
25,655,0,109,-0,125
25,703,0,109,-0,123
25,752,0,109,-0,120
25,800,0,110,-0,116
25,848,0,111,-0,113
25,897,0,111,-0,117
25,945,0,110,-0,121
25,993,0,110,-0,122
26,042,0,110,-0,119
26,090,0,110,-0,114
26,138,0,110,-0,110
26,187,0,110,-0,105
26,235,0,110,-0,102
26,283,0,110,-0,100
26,332,0,109,-0,102
26,380,0,108,-0,104
26,428,0,107,-0,104
26,477,0,103,-0,101
26,525,0,102,-0,101
26,573,0,101,-0,103
26,621,0,104,-0,106
26,670,0,103,-0,105
26,718,0,103,-0,106
26,766,0,104,-0,112
26,815,0,103,-0,117
26,863,0,103,-0,120
26,911,0,103,-0,121
26,960,0,103,-0,121
27,008,0,103,-0,121
27,056,0,103,-0,120
27,105,0,103,-0,120
27,153,0,102,-0,123
27,201,0,102,-0,126
27,250,0,102,-0,128
27,298,0,102,-0,128
27,346,0,102,-0,127
27,395,0,103,-0,127
27,443,0,103,-0,126
27,491,0,104,-0,124
27,539,0,105,-0,121
27,588,0,105,-0,122
27,636,0,106,-0,124
27,684,0,106,-0,123
27,733,0,107,-0,120
27,781,0,108,-0,118
27,829,0,108,-0,117
27,878,0,109,-0,115
27,926,0,110,-0,114
27,974,0,110,-0,115
28,023,0,111,-0,116
28,071,0,111,-0,120
28,119,0,111,-0,122
28,168,0,110,-0,123
28,216,0,111,-0,124
28,264,0,111,-0,123
28,312,0,111,-0,121
28,361,0,111,-0,118
28,409,0,112,-0,116
28,457,0,111,-0,115
28,506,0,111,-0,113
28,554,0,110,-0,111
28,602,0,110,-0,108
28,651,0,110,−9,975E−2
28,699,0,109,−9,870E−2
28,747,0,109,-0,100
28,796,0,109,-0,102
28,844,0,109,-0,104
28,892,0,109,-0,107
28,941,0,109,-0,113
28,989,0,109,-0,118
29,037,0,109,-0,120
29,086,0,108,-0,120
29,134,0,108,-0,119
29,182,0,108,-0,119
29,230,0,108,-0,120
29,279,0,109,-0,122
29,327,0,109,-0,124
29,375,0,108,-0,127
29,424,0,108,-0,128
29,472,0,108,-0,127
29,520,0,109,-0,122
29,569,0,109,-0,117
29,617,0,109,-0,112
29,665,0,110,-0,108
29,714,0,111,-0,103
29,762,0,112,-0,107
29,810,0,104,-0,111
29,859,0,111,-0,113
29,907,0,112,-0,114
29,955,0,111,-0,116
30,004,0,111,-0,116
30,052,0,110,-0,113
30,100,0,110,-0,110
30,148,0,110,-0,107
30,197,0,110,-0,105
30,245,0,110,-0,105
30,293,0,105,-0,106
30,342,0,105,-0,105
30,390,0,104,-0,105
30,438,0,103,-0,105
30,487,0,102,-0,105
30,535,0,101,-0,104
30,583,0,105,-0,104
30,632,0,105,-0,108
30,680,0,104,-0,112
30,728,0,103,-0,115
30,777,0,102,-0,117
30,825,0,102,-0,119
30,873,0,102,-0,121
30,922,0,101,-0,124
30,970,0,101,-0,124
31,018,0,101,-0,122
31,066,0,102,-0,120
31,115,0,102,-0,119
31,163,0,102,-0,123
31,211,0,103,-0,125
31,260,0,103,-0,126
31,308,0,104,-0,125
31,356,0,104,-0,124
31,405,0,104,-0,124
31,453,0,105,-0,124
31,501,0,105,-0,124
31,550,0,105,-0,126
31,598,0,105,-0,128
31,646,0,105,-0,130
31,695,0,105,-0,133
31,743,0,105,-0,132
31,791,0,107,-0,128
31,839,0,109,-0,121
31,888,0,110,-0,116
31,936,0,111,-0,116
31,984,0,112,-0,116
32,033,0,112,-0,116
32,081,0,113,-0,115
32,129,0,113,-0,116
32,178,0,114,-0,115
32,226,0,114,-0,115
32,274,0,114,-0,115
32,323,0,114,-0,115
32,371,0,114,-0,115
32,419,0,114,-0,117
32,468,0,114,-0,120
32,516,0,114,-0,122
32,564,0,113,-0,125
32,613,0,113,-0,126
32,661,0,113,-0,126
32,709,0,112,-0,124
32,757,0,113,-0,119
32,806,0,112,-0,114
32,854,0,112,-0,110
32,902,0,113,-0,104
32,951,0,112,−9,941E−2
32,999,0,112,−9,784E−2
33,047,0,107,−9,711E−2
33,096,0,106,−9,519E−2
33,144,0,105,−9,458E−2
33,192,0,103,−9,703E−2
33,241,0,107,-0,103
33,289,0,107,-0,107
33,337,0,106,-0,111
33,386,0,105,-0,111
33,434,0,104,-0,111
33,482,0,103,-0,109
33,531,0,103,-0,109
33,579,0,102,-0,109
33,627,0,102,-0,108
33,675,0,102,-0,110
33,724,0,102,-0,115
33,772,0,102,-0,117
33,820,0,103,-0,118
33,869,0,103,-0,125
33,917,0,103,-0,128
33,965,0,103,-0,128
34,014,0,104,-0,129
34,062,0,104,-0,130
34,110,0,105,-0,129
34,159,0,105,-0,127
34,207,0,106,-0,123
34,255,0,107,-0,119
34,304,0,108,-0,117
34,352,0,109,-0,117
34,400,0,110,-0,116
34,448,0,110,-0,116
34,497,0,110,-0,115
34,545,0,110,-0,115
34,593,0,111,-0,113
34,642,0,111,-0,113
34,690,0,110,-0,114
34,738,0,110,-0,115
34,787,0,110,-0,114
34,835,0,109,-0,111
34,883,0,110,-0,107
34,932,0,110,-0,107
34,980,0,109,-0,108
35,028,0,108,-0,107
35,077,0,108,-0,107
35,125,0,109,-0,109
35,173,0,108,-0,112
35,222,0,108,-0,117
35,270,0,108,-0,119
35,318,0,107,-0,119
35,366,0,107,-0,115
35,415,0,107,-0,115
35,463,0,107,-0,115
35,511,0,107,-0,112
35,560,0,108,-0,109
35,608,0,108,-0,109
35,656,0,108,-0,109
35,705,0,108,-0,110
35,753,0,108,-0,110
35,801,0,108,-0,113
35,850,0,108,-0,116
35,898,0,108,-0,117
35,946,0,108,-0,118
35,995,0,109,-0,118
36,043,0,108,-0,118
36,091,0,108,-0,120
36,140,0,108,-0,118
36,188,0,109,-0,115
36,236,0,109,-0,113
36,284,0,109,-0,110
36,333,0,109,-0,108
36,381,0,110,-0,106
36,429,0,110,-0,106
36,478,0,109,-0,105
36,526,0,108,-0,104
36,574,0,108,-0,103
36,623,0,108,-0,105
36,671,0,107,-0,106
36,719,0,106,-0,106
36,768,0,105,-0,104
36,816,0,105,-0,103
36,864,0,105,-0,104
36,913,0,104,-0,106
36,961,0,103,-0,108
37,009,0,102,-0,107
37,057,0,102,-0,108
37,106,0,102,-0,111
37,154,0,102,-0,117
37,202,0,101,-0,121
37,251,0,101,-0,123
37,299,0,102,-0,125
37,347,0,102,-0,125
37,396,0,102,-0,124
37,444,0,102,-0,122
37,492,0,103,-0,120
37,541,0,104,-0,120
37,589,0,104,-0,123
37,637,0,104,-0,126
37,686,0,104,-0,129
37,734,0,104,-0,130
37,782,0,104,-0,129
37,831,0,105,-0,126
37,879,0,106,-0,121
37,927,0,107,-0,117
37,975,0,108,-0,114
38,024,0,109,-0,114
38,072,0,109,-0,119
38,120,0,109,-0,120
38,169,0,109,-0,120
38,217,0,109,-0,120
38,265,0,110,-0,119
38,314,0,110,-0,117
38,362,0,111,-0,116
38,410,0,111,-0,117
38,459,0,111,-0,119
38,507,0,112,-0,119
38,555,0,112,-0,121
38,604,0,112,-0,121
38,652,0,112,-0,123
38,700,0,112,-0,125
38,749,0,112,-0,126
38,797,0,112,-0,127
38,845,0,112,-0,125
38,893,0,111,-0,122
38,942,0,112,-0,118
38,990,0,112,-0,111
39,038,0,112,-0,107
39,087,0,111,-0,105
39,135,0,110,-0,103
39,183,0,105,−9,772E−2
39,232,0,104,−9,544E−2
39,280,0,109,−9,792E−2
39,328,0,108,-0,102
39,377,0,106,-0,104
39,425,0,106,-0,105
39,473,0,105,-0,102
39,522,0,105,-0,105
39,570,0,104,-0,111
39,618,0,104,-0,117
39,666,0,104,-0,118
39,715,0,104,-0,119
39,763,0,103,-0,119
39,811,0,103,-0,117
39,860,0,103,-0,114
39,908,0,104,-0,111
39,956,0,104,-0,113
40,005,0,104,-0,116
40,053,0,104,-0,117
40,101,0,105,-0,118
40,150,0,105,-0,119
40,198,0,105,-0,121
40,246,0,105,-0,121
40,295,0,106,-0,118
40,343,0,106,-0,116
40,391,0,107,-0,117
40,440,0,107,-0,121
40,488,0,107,-0,126
40,536,0,107,-0,130
40,584,0,108,-0,132
40,633,0,108,-0,133
40,681,0,108,-0,133
40,729,0,109,-0,132
40,778,0,110,-0,131
40,826,0,110,-0,130
40,874,0,109,-0,128
40,923,0,110,-0,124
