,mass A,,
t,x,y,
0,000,0,191,−9,449E−2
0,017,0,192,−9,065E−2
0,033,0,192,−8,901E−2
0,050,0,191,−8,873E−2
0,067,0,191,−9,046E−2
0,083,0,190,−9,390E−2
0,100,0,189,−9,835E−2
0,117,0,189,-0,102
0,134,0,188,-0,105
0,150,0,187,-0,103
0,167,0,187,-0,101
0,184,0,188,−9,569E−2
0,200,0,189,−8,911E−2
0,217,0,188,−8,694E−2
0,234,0,188,−8,730E−2
0,250,0,189,−9,110E−2
0,267,0,189,−9,823E−2
0,284,0,189,-0,104
0,301,0,188,-0,108
0,317,0,187,-0,110
0,334,0,187,-0,109
0,351,0,187,-0,105
0,367,0,188,-0,101
0,384,0,189,−9,485E−2
0,401,0,190,−8,933E−2
0,417,0,191,−8,648E−2
0,434,0,192,−8,683E−2
0,451,0,193,−8,930E−2
0,467,0,193,−9,340E−2
0,484,0,191,−9,396E−2
0,501,0,192,−9,119E−2
0,518,0,192,−8,782E−2
0,534,0,192,−8,472E−2
0,551,0,177,−8,192E−2
0,568,0,173,−7,924E−2
0,584,0,173,−7,514E−2
0,601,0,177,−7,304E−2
0,618,0,189,−8,883E−2
0,634,0,189,−9,169E−2
0,651,0,189,−9,510E−2
0,668,0,189,−9,754E−2
0,685,0,189,−9,981E−2
0,701,0,189,-0,101
0,718,0,189,-0,102
0,735,0,189,-0,101
0,751,0,189,−9,959E−2
0,768,0,189,−9,747E−2
0,785,0,190,−9,488E−2
0,801,0,190,−9,410E−2
0,818,0,190,−9,615E−2
0,835,0,190,-0,100
0,852,0,190,-0,104
0,868,0,190,-0,105
0,885,0,190,-0,105
0,902,0,190,-0,102
0,918,0,191,−9,986E−2
0,935,0,188,−9,655E−2
0,952,0,191,−9,356E−2
0,968,0,190,−8,948E−2
0,985,0,191,−8,799E−2
1,002,0,190,−8,759E−2
1,018,0,190,−8,840E−2
1,035,0,189,−8,932E−2
1,052,0,189,−9,110E−2
1,069,0,189,−9,345E−2
1,085,0,189,−9,621E−2
1,102,0,189,−9,790E−2
1,119,0,189,−9,796E−2
1,135,0,189,−9,707E−2
1,152,0,189,−9,684E−2
1,169,0,189,−9,804E−2
1,185,0,188,−9,869E−2
1,202,0,187,−9,796E−2
1,219,0,186,−9,518E−2
1,236,0,185,−9,291E−2
1,252,0,184,−9,167E−2
1,269,0,181,−9,059E−2
1,286,0,179,−8,893E−2
1,302,0,176,−8,879E−2
1,319,0,174,−9,032E−2
1,336,0,171,−9,275E−2
1,352,0,169,−9,588E−2
1,369,0,166,−9,535E−2
1,386,0,166,−8,624E−2
1,402,0,166,−7,824E−2
1,419,0,165,−7,048E−2
1,436,0,163,−6,642E−2
1,453,0,162,−6,650E−2
1,469,0,160,−6,893E−2
1,486,0,158,−7,233E−2
1,503,0,160,−8,132E−2
1,519,0,163,−9,293E−2
1,536,0,167,-0,106
1,553,0,165,-0,122
1,569,,
1,586,0,169,-0,125
1,603,0,170,-0,122
1,620,0,175,-0,113
1,636,0,191,−9,314E−2
1,653,0,192,−8,810E−2
1,670,0,192,−8,552E−2
1,686,0,191,−8,960E−2
1,703,0,192,−9,545E−2
1,720,0,192,-0,101
1,736,0,191,-0,104
1,753,0,189,-0,103
1,770,0,188,−9,867E−2
1,786,0,189,−9,277E−2
1,803,0,189,−8,898E−2
1,820,0,187,−8,967E−2
1,837,0,186,−9,109E−2
1,853,0,184,−9,037E−2
1,870,0,183,−8,853E−2
1,887,0,182,−8,596E−2
1,903,0,182,−8,556E−2
1,920,0,181,−8,665E−2
1,937,0,182,−8,567E−2
1,953,0,182,−8,487E−2
1,970,0,181,−8,393E−2
1,987,0,179,−8,139E−2
2,004,0,177,−7,979E−2
2,020,0,175,−7,929E−2
2,037,0,173,−8,008E−2
2,054,0,171,−8,411E−2
2,070,0,171,−8,927E−2
2,087,0,170,−9,543E−2
2,104,0,169,-0,102
2,120,0,168,-0,107
2,137,0,167,-0,108
2,154,0,168,-0,102
2,171,0,166,−8,833E−2
2,187,0,173,−8,421E−2
2,204,0,173,−8,328E−2
2,221,0,172,−8,809E−2
2,237,0,172,−9,560E−2
2,254,0,172,-0,104
2,271,0,170,-0,109
2,287,0,168,-0,111
2,304,0,167,-0,111
2,321,0,165,-0,109
2,337,0,163,-0,109
2,354,0,162,-0,113
2,371,0,163,-0,118
2,388,0,162,-0,121
2,404,0,160,-0,120
2,421,0,161,-0,115
2,438,0,163,-0,107
2,454,0,173,−9,169E−2
2,471,0,178,−7,962E−2
2,488,0,183,−7,210E−2
2,504,0,181,−6,940E−2
2,521,0,182,−6,907E−2
2,538,0,183,−7,314E−2
2,555,0,184,−7,959E−2
2,571,0,185,−8,678E−2
2,588,0,185,−9,296E−2
2,605,0,185,−9,709E−2
2,621,0,183,-0,101
2,638,0,182,-0,102
2,655,0,182,−9,956E−2
2,671,0,181,−9,478E−2
2,688,0,181,−9,101E−2
2,705,0,180,−8,898E−2
2,721,0,180,−9,030E−2
2,738,0,179,−9,379E−2
2,755,0,179,−9,892E−2
2,772,0,180,-0,105
2,788,0,181,-0,112
2,805,0,181,-0,117
2,822,0,179,-0,119
2,838,0,178,-0,120
2,855,0,177,-0,118
2,872,0,179,-0,113
2,888,0,181,-0,106
2,905,0,185,−9,936E−2
2,922,0,189,−9,312E−2
2,939,0,190,−8,868E−2
2,955,0,190,−8,875E−2
2,972,0,189,−9,146E−2
2,989,0,189,−9,694E−2
3,005,0,189,-0,102
3,022,0,189,-0,106
3,039,0,188,-0,108
3,055,0,187,-0,107
3,072,0,187,-0,103
3,089,0,189,−9,898E−2
3,105,0,191,−9,520E−2
3,122,0,192,−9,313E−2
3,139,0,192,−9,238E−2
3,156,0,192,−9,240E−2
3,172,0,192,−9,300E−2
3,189,0,191,−9,366E−2
3,206,0,190,−9,650E−2
3,222,0,189,-0,101
3,239,0,189,-0,106
3,256,0,189,-0,109
3,272,0,189,-0,108
3,289,0,190,-0,104
3,306,0,191,-0,101
3,323,0,192,−9,832E−2
3,339,0,192,−9,757E−2
3,356,0,192,−9,852E−2
3,373,0,191,−9,966E−2
3,389,0,191,−9,954E−2
3,406,0,192,−9,748E−2
3,423,0,192,−9,367E−2
3,439,0,193,−9,094E−2
3,456,0,193,−8,989E−2
3,473,0,193,−9,016E−2
3,490,0,192,−9,192E−2
3,506,0,192,−9,349E−2
3,523,0,191,−9,441E−2
3,540,0,191,−9,440E−2
3,556,0,191,−9,356E−2
3,573,0,191,−9,383E−2
3,590,0,191,−8,989E−2
3,606,0,191,−8,680E−2
3,623,0,191,−8,444E−2
3,640,0,190,−8,307E−2
3,656,0,190,−8,273E−2
3,673,0,189,−8,211E−2
3,690,0,184,−7,967E−2
3,707,0,190,−8,257E−2
3,723,0,188,−8,626E−2
3,740,0,189,−9,082E−2
3,757,0,188,−9,496E−2
3,773,0,187,−9,562E−2
3,790,0,187,−9,329E−2
3,807,0,188,−9,021E−2
3,823,0,188,−8,341E−2
3,840,0,188,−8,178E−2
3,857,0,188,−8,192E−2
3,874,0,187,−8,317E−2
3,890,0,188,−8,480E−2
3,907,0,188,−8,418E−2
3,924,0,188,−8,146E−2
3,940,0,188,−7,832E−2
3,957,0,187,−7,602E−2
3,974,0,187,−7,624E−2
3,990,0,175,−7,691E−2
4,007,0,189,−7,832E−2
4,024,0,188,−8,106E−2
4,040,0,181,−8,122E−2
4,057,0,156,−8,509E−2
4,074,0,191,−9,763E−2
4,091,0,188,-0,106
4,107,0,188,-0,104
4,124,0,190,−9,880E−2
4,141,0,191,−9,408E−2
4,157,0,192,−9,044E−2
4,174,0,192,−8,728E−2
4,191,0,193,−8,530E−2
4,207,0,191,−8,567E−2
4,224,0,191,−8,944E−2
4,241,0,191,−9,318E−2
4,258,0,192,−9,599E−2
4,274,0,193,−9,658E−2
4,291,0,192,−9,602E−2
4,308,0,193,−9,482E−2
4,324,0,193,−9,473E−2
4,341,0,193,−9,488E−2
4,358,0,193,−9,570E−2
4,374,0,193,−9,645E−2
4,391,0,192,−9,706E−2
