,mass A,,
t,x,y,
0.000,2.031E-4,2.494E-4
0.054,-9.234E-4,3.799E-3
0.107,-2.640E-3,1.021E-2
0.161,-1.895E-3,3.401E-2
0.214,-3.393E-3,3.779E-2
0.268,-5.746E-3,2.349E-2
0.322,-5.969E-3,1.167E-2
0.375,-6.281E-3,3.264E-3
0.429,,
0.482,-3.066E-3,2.293E-2
0.536,-4.415E-3,3.242E-2
0.590,-9.425E-3,5.323E-2
0.643,-8.572E-3,5.150E-2
0.697,-6.553E-3,4.110E-2
0.750,-4.418E-3,2.946E-2
0.804,-6.303E-3,1.390E-2
0.858,-4.751E-4,1.216E-2
0.911,-2.506E-2,9.125E-3
0.965,-2.530E-2,1.971E-2
1.018,-3.566E-3,2.723E-2
1.072,-3.481E-3,3.038E-2
1.126,-1.090E-3,2.412E-2
1.179,9.668E-4,1.371E-2
1.233,4.680E-3,-1.823E-4
1.286,3.602E-3,-9.559E-3
1.340,4.408E-4,-7.749E-3
1.394,,
1.447,,
1.501,,
1.554,-2.528E-2,2.227E-2
1.608,-9.740E-5,2.248E-2
1.662,8.594E-4,1.565E-2
1.715,,
1.769,,
1.822,9.718E-3,2.116E-2
1.876,8.306E-3,2.836E-2
1.930,-1.242E-2,2.847E-2
1.983,-1.404E-3,2.588E-2
2.037,2.705E-3,2.789E-2
2.090,-2.526E-2,2.456E-2
2.144,-2.454E-2,2.027E-2
2.198,-1.079E-3,2.159E-2
2.251,1.135E-3,1.683E-2
2.305,1.143E-3,9.876E-3
2.358,1.020E-3,1.664E-3
2.412,2.111E-3,-6.140E-3
2.466,1.858E-3,-1.351E-3
2.519,-1.736E-3,-4.720E-3
2.573,,
2.626,,
2.680,,
2.733,,
2.787,-1.023E-2,1.690E-2
2.841,5.075E-3,1.418E-2
2.894,7.376E-3,2.115E-3
2.948,9.660E-3,-8.388E-3
3.001,6.173E-3,-5.437E-3
3.055,5.097E-3,-6.529E-4
3.109,8.379E-3,1.167E-3
3.162,,
3.216,-1.370E-2,2.614E-2
3.269,-1.168E-2,2.391E-2
3.323,1.124E-2,2.101E-2
3.377,1.038E-2,2.585E-2
3.430,1.058E-2,2.746E-2
3.484,3.360E-3,3.018E-2
3.537,2.783E-3,2.613E-2
3.591,2.558E-3,2.075E-2
3.645,3.214E-3,1.604E-2
