,mass A,,
t,x,y,
0,000,9,753E−2,-0,145
0,034,9,742E−2,-0,148
0,067,9,752E−2,-0,150
0,101,9,782E−2,-0,151
0,135,9,835E−2,-0,152
0,168,9,905E−2,-0,152
0,202,9,975E−2,-0,152
0,236,0,101,-0,152
0,270,0,102,-0,152
0,303,0,102,-0,153
0,337,0,103,-0,154
0,371,0,103,-0,155
0,404,0,103,-0,157
0,438,0,104,-0,157
0,472,0,104,-0,158
0,505,0,105,-0,158
0,539,0,105,-0,158
0,573,0,105,-0,158
0,606,0,106,-0,157
0,640,0,106,-0,157
0,674,0,107,-0,156
0,708,0,107,-0,154
0,741,0,108,-0,151
0,775,0,109,-0,147
0,809,0,110,-0,143
0,842,0,111,-0,139
0,876,0,112,-0,135
0,910,0,113,-0,131
0,943,0,114,-0,128
0,977,0,114,-0,124
1,011,0,114,-0,121
1,044,0,115,-0,119
1,078,0,115,-0,117
1,112,0,115,-0,117
1,146,0,114,-0,118
1,179,0,114,-0,118
1,213,0,114,-0,117
1,247,0,114,-0,114
1,280,0,114,-0,113
1,314,0,113,-0,111
1,348,0,113,-0,107
1,381,0,113,-0,104
1,415,0,111,-0,101
1,449,0,110,−9,891E−2
1,482,0,110,−9,789E−2
1,516,0,109,−9,657E−2
1,550,0,108,−9,557E−2
1,584,0,107,−9,488E−2
1,617,0,106,−9,363E−2
1,651,0,105,−9,259E−2
1,685,0,104,−9,226E−2
1,718,0,103,−9,312E−2
1,752,0,102,−9,478E−2
1,786,0,102,−9,713E−2
1,819,0,101,−9,947E−2
1,853,0,100,-0,101
1,887,9,942E−2,-0,103
1,920,9,839E−2,-0,103
1,954,9,739E−2,-0,103
1,988,9,667E−2,-0,104
2,021,9,599E−2,-0,106
2,055,9,571E−2,-0,108
2,089,9,772E−2,-0,111
2,123,9,733E−2,-0,113
2,156,9,668E−2,-0,116
2,190,9,597E−2,-0,117
2,224,9,528E−2,-0,118
2,257,9,461E−2,-0,119
2,291,9,401E−2,-0,120
2,325,9,355E−2,-0,121
2,358,9,320E−2,-0,122
2,392,9,286E−2,-0,123
2,426,9,285E−2,-0,123
2,459,9,303E−2,-0,124
2,493,9,322E−2,-0,125
2,527,9,372E−2,-0,127
2,561,9,404E−2,-0,129
2,594,9,443E−2,-0,130
2,628,9,509E−2,-0,131
2,662,9,566E−2,-0,132
2,695,9,641E−2,-0,132
2,729,9,694E−2,-0,132
2,763,9,758E−2,-0,133
2,796,9,831E−2,-0,133
2,830,9,896E−2,-0,133
2,864,9,955E−2,-0,134
2,897,0,100,-0,135
2,931,0,101,-0,136
2,965,0,101,-0,138
2,999,0,102,-0,139
3,032,0,103,-0,138
3,066,0,104,-0,138
3,100,0,104,-0,137
3,133,0,104,-0,137
3,167,0,105,-0,136
3,201,0,106,-0,134
3,234,0,107,-0,131
3,268,0,108,-0,129
3,302,0,109,-0,128
3,335,0,110,-0,126
3,369,0,110,-0,126
3,403,0,110,-0,128
3,437,0,110,-0,129
3,470,0,111,-0,130
3,504,0,111,-0,129
3,538,0,112,-0,128
3,571,0,112,-0,128
3,605,0,112,-0,126
3,639,0,112,-0,125
3,672,0,112,-0,122
3,706,0,112,-0,119
3,740,0,113,-0,114
3,773,0,114,-0,111
3,807,0,115,-0,109
3,841,0,115,-0,109
3,875,0,115,-0,111
3,908,0,115,-0,113
3,942,0,115,-0,114
3,976,0,114,-0,113
4,009,0,114,-0,113
4,043,0,114,-0,111
4,077,0,114,-0,111
4,110,0,113,-0,111
4,144,0,113,-0,113
4,178,0,113,-0,114
4,211,0,113,-0,114
4,245,0,112,-0,114
4,279,0,112,-0,113
4,313,0,111,-0,111
4,346,0,110,-0,109
4,380,0,110,-0,107
4,414,0,106,-0,106
4,447,0,106,-0,103
4,481,0,105,-0,101
4,515,0,105,-0,100
4,548,0,104,−9,967E−2
4,582,0,103,−9,947E−2
4,616,0,102,−9,984E−2
4,649,0,102,-0,101
4,683,0,103,-0,104
4,717,0,102,-0,106
4,751,0,102,-0,109
4,784,0,101,-0,110
4,818,0,101,-0,111
4,852,0,100,-0,112
4,885,9,957E−2,-0,112
4,919,0,102,-0,113
4,953,0,102,-0,114
4,986,0,102,-0,115
5,020,0,101,-0,115
5,054,0,101,-0,115
5,087,0,101,-0,115
5,121,0,100,-0,117
5,155,0,100,-0,119
5,189,0,100,-0,121
5,222,0,100,-0,123
5,256,0,100,-0,125
5,290,9,993E−2,-0,126
5,323,0,100,-0,126
5,357,0,100,-0,126
5,391,0,101,-0,127
5,424,0,100,-0,127
5,458,0,101,-0,127
5,492,0,101,-0,127
5,525,0,102,-0,125
5,559,0,103,-0,124
5,593,0,103,-0,124
5,626,0,103,-0,126
5,660,0,104,-0,129
5,694,0,104,-0,130
5,728,0,105,-0,130
5,761,0,105,-0,129
5,795,0,106,-0,129
5,829,0,107,-0,129
5,862,0,107,-0,130
5,896,0,107,-0,131
5,930,0,108,-0,132
5,963,0,108,-0,132
5,997,0,109,-0,134
6,031,0,109,-0,134
6,064,0,109,-0,135
6,098,0,110,-0,136
6,132,0,110,-0,135
6,166,0,111,-0,135
6,199,0,111,-0,135
6,233,0,111,-0,134
6,267,0,112,-0,133
6,300,0,112,-0,131
