,mass A,,
t,x,y,
0.086,3.775E-3,-9.178E-2
0.129,-1.124E-2,-8.421E-2
0.171,2.068E-4,-0.125
0.214,-1.589E-3,-0.116
0.257,-3.509E-3,-0.101
0.300,-1.001E-2,-8.925E-2
0.343,-1.143E-2,-0.125
0.386,-1.416E-2,-0.128
0.428,-1.531E-2,-0.124
0.471,-1.168E-2,-9.686E-2
0.514,-1.383E-2,-8.130E-2
0.557,-9.638E-3,-0.119
0.600,-1.223E-2,-0.129
0.643,-1.214E-2,-0.123
0.686,-8.440E-3,-0.106
0.728,2.232E-3,-7.819E-2
0.771,2.992E-3,-0.104
0.814,7.745E-3,-0.124
0.857,1.102E-2,-0.131
0.900,1.067E-2,-0.123
0.943,1.125E-2,-0.104
0.985,8.969E-3,-0.109
1.028,1.088E-2,-0.125
1.071,9.150E-3,-0.127
1.114,4.384E-4,-9.756E-2
1.157,1.082E-2,-0.100
1.200,8.421E-3,-0.113
1.243,9.800E-3,-0.117
1.285,7.548E-3,-0.107
1.328,5.531E-3,-9.765E-2
1.371,1.256E-2,-9.777E-2
1.414,1.182E-2,-0.113
1.457,1.190E-2,-0.122
1.500,1.236E-2,-0.123
1.543,1.496E-2,-0.113
1.585,1.633E-2,-0.104
1.628,1.467E-2,-0.102
1.671,1.550E-2,-0.110
1.714,1.399E-2,-0.114
1.757,1.226E-2,-0.115
1.800,4.703E-3,-0.117
1.842,1.937E-3,-0.109
1.885,-6.581E-3,-9.671E-2
1.928,-1.530E-2,-9.607E-2
1.971,-1.140E-2,-0.123
2.014,-1.719E-2,-0.135
2.057,-2.326E-2,-0.135
2.100,-8.036E-3,-9.668E-2
2.142,-6.429E-3,-8.798E-2
2.185,5.610E-3,-0.121
2.228,3.665E-3,-0.121
2.271,4.290E-3,-0.113
2.314,6.177E-3,-8.844E-2
2.357,6.901E-3,-0.103
2.399,7.230E-3,-0.112
2.442,6.216E-3,-0.100
2.485,8.073E-3,-7.707E-2
2.528,1.654E-2,-9.226E-2
2.571,1.984E-2,-0.112
2.614,2.590E-2,-0.126
2.657,2.644E-2,-0.123
2.699,2.769E-2,-0.107
2.742,3.027E-2,-9.760E-2
2.785,3.205E-2,-0.107
2.828,2.945E-2,-0.117
2.871,2.960E-2,-0.123
2.914,2.643E-2,-0.123
2.956,2.634E-2,-0.114
2.999,2.964E-2,-0.106
3.042,2.574E-2,-0.107
3.085,2.278E-2,-0.110
3.128,2.108E-2,-0.110
3.171,1.919E-2,-0.107
3.214,1.050E-2,-9.094E-2
3.256,6.518E-3,-9.670E-2
3.299,2.972E-3,-0.119
3.342,-3.895E-3,-0.123
3.385,9.602E-4,-8.156E-2
3.428,9.646E-4,-7.741E-2
3.471,-5.112E-3,-0.110
3.513,-8.468E-3,-0.121
3.556,-1.320E-2,-8.689E-2
3.599,-6.779E-3,-8.021E-2
3.642,-1.037E-2,-7.772E-2
3.685,-1.175E-2,-0.115
3.728,-9.991E-3,-0.125
3.771,-8.090E-3,-0.114
3.813,-6.157E-3,-8.629E-2
3.856,-1.084E-2,-9.033E-2
3.899,-1.212E-2,-0.108
3.942,-9.664E-3,-0.120
3.985,-6.019E-3,-0.106
4.028,-4.909E-3,-9.819E-2
4.070,-1.332E-3,-8.783E-2
4.113,2.686E-3,-0.108
4.156,2.763E-3,-0.117
4.199,3.025E-3,-0.102
4.242,7.828E-3,-9.114E-2
4.285,1.548E-2,-8.903E-2
