	mass A		
t	x	y	
9.076	2.264E-3	-9.908E-2
9.126	5.210E-3	-8.838E-2
9.175	6.854E-4	-8.477E-2
9.224	-1.456E-3	-8.668E-2
9.274	-2.244E-3	-9.394E-2
9.323	-3.525E-3	-0.101
9.372	-5.346E-3	-0.103
9.422		
9.471	-7.479E-3	-0.104
9.520	-8.206E-3	-0.100
9.570	-6.444E-3	-9.777E-2
9.619	-1.212E-2	-8.937E-2
9.668	-1.470E-2	-9.437E-2
9.718	-1.462E-2	-0.105
9.767		
9.816		
9.866	-2.171E-2	-0.129
9.915		
9.964		
10.014		
10.063		
10.112		
10.162	-1.311E-2	-7.465E-2
10.211		
10.260		
10.310	-2.107E-4	-0.113
10.359	-1.063E-3	-0.122
10.408	-1.664E-3	-0.119
10.458		
10.507	5.386E-4	-9.891E-2
10.556	-1.198E-2	-0.104
10.606	-3.094E-3	-8.688E-2
10.655	-6.861E-3	-9.012E-2
10.704	-9.255E-3	-9.680E-2
10.754	-8.887E-3	-0.108
10.803	-1.224E-2	-0.112
10.852	-1.362E-2	-0.115
10.902	-1.194E-2	-0.118
10.951	-1.525E-2	-0.113
11.000	-1.964E-2	-0.109
11.050		
11.099	-2.013E-2	-9.265E-2
11.148	-8.308E-3	-7.749E-2
11.198	-8.836E-3	-6.539E-2
11.247	-8.925E-3	-9.462E-2
11.296	-8.477E-3	-0.107
11.346	-7.470E-3	-0.124
11.395	-1.073E-2	-0.132
11.444	-1.320E-2	-0.139
11.494	-1.841E-2	-0.135
11.543	-1.748E-2	-0.129
11.592		
11.642	-6.860E-3	-0.106
11.691	-3.221E-3	-9.342E-2
11.740		
11.790		
11.839		
11.888		
11.938	-7.412E-3	-0.135
11.987		
12.036		
12.086		
12.135		
12.184	2.201E-3	-8.693E-2
12.233	2.295E-3	-9.394E-2
12.283	4.680E-3	-0.106
12.332	5.851E-3	-0.115
12.381	7.516E-3	-0.120
12.431	7.519E-3	-0.120
12.480	6.762E-3	-0.117
12.529	5.414E-3	-0.111
12.579	6.252E-3	-0.105
12.628	7.103E-3	-9.632E-2
12.677	8.217E-3	-9.352E-2
12.727		
12.776	6.866E-3	-8.775E-2
12.825	9.016E-3	-9.119E-2
12.875	8.683E-3	-9.368E-2
12.924	7.392E-3	-9.881E-2
12.973	8.740E-3	-0.105
13.023	6.550E-3	-0.106
13.072	5.747E-3	-0.109
13.121	3.849E-3	-0.112
13.171	1.976E-3	-0.113
13.220	1.976E-3	-0.113
13.269	2.628E-3	-0.109
13.319	2.675E-3	-0.104
13.368	6.880E-3	-0.103
13.417	5.065E-4	-9.449E-2
13.467	-2.610E-4	-9.350E-2
13.516	1.614E-4	-0.102
13.565	-7.876E-4	-0.114
13.615	-3.399E-3	-0.119
13.664	-5.718E-3	-0.118
13.713	-5.295E-3	-0.115
13.763	-6.118E-3	-0.108
13.812	-1.256E-2	-9.895E-2
13.861		
13.911		
13.960		
14.009		
14.059		
14.108		
14.157	-3.682E-3	-0.118
14.207	-2.560E-3	-0.115
14.256	-3.282E-3	-0.108
14.305		
14.355	-4.931E-4	-9.220E-2
14.404	-8.937E-4	-8.456E-2
14.453	-2.945E-3	-8.389E-2
14.503	-1.430E-3	-9.250E-2
14.552		
14.601		
14.651		
14.700	-6.738E-4	-9.781E-2
14.749	-4.162E-3	-8.532E-2
14.799		
14.848		
14.897	-5.311E-3	-7.316E-2
14.947	-6.130E-3	-7.782E-2
14.996	-6.033E-3	-8.452E-2
15.045	-5.819E-3	-9.574E-2
15.095	-3.723E-3	-0.105
15.144	-6.286E-3	-0.113
15.193	-8.493E-3	-0.117
15.243	-9.886E-3	-0.115
15.292	-9.736E-3	-0.112
15.341		
15.391	-4.315E-3	-9.531E-2
15.440	-2.314E-3	-8.842E-2
15.489	-3.500E-3	-8.879E-2
15.539	-1.471E-3	-9.718E-2
15.588	5.870E-4	-0.111
15.637	1.590E-3	-0.121
15.686	9.047E-4	-0.128
15.736	-1.717E-3	-0.128
15.785	-1.395E-3	-0.124
15.834		
15.884		
15.933		
15.982		
16.032		
16.081	7.378E-3	-8.261E-2
16.130	4.725E-3	-8.321E-2
16.180	2.538E-3	-8.397E-2
16.229	-1.343E-3	-8.641E-2
16.278	-3.499E-3	-8.879E-2
16.328	-5.342E-3	-9.055E-2
16.377	-6.899E-3	-9.249E-2
16.426	-7.336E-3	-9.397E-2
16.476	-7.081E-3	-9.430E-2
16.525	-6.260E-3	-9.232E-2
16.574	-6.003E-3	-8.880E-2
16.624	-6.227E-3	-8.671E-2
16.673	-6.527E-3	-8.505E-2
16.722	-7.087E-3	-8.441E-2
16.772	-7.168E-3	-8.965E-2
16.821	-7.093E-3	-9.884E-2
16.870	-6.419E-3	-0.111
16.920	-5.753E-3	-0.124
16.969	-3.306E-3	-0.129
17.018		
17.068	8.157E-3	-0.122
17.117		
17.166		
17.216		
17.265	6.198E-3	-9.288E-2
17.314	4.812E-3	-9.116E-2
17.364	4.825E-3	-8.960E-2
17.413	4.522E-3	-8.866E-2
17.462	4.840E-3	-8.789E-2
17.512		
17.561		
17.610	5.669E-3	-8.213E-2
17.660	5.650E-3	-8.431E-2
17.709	4.999E-3	-8.758E-2
17.758	3.884E-3	-9.037E-2
17.808	2.951E-3	-9.021E-2
17.857	2.458E-3	-9.316E-2
17.906	2.573E-3	-9.760E-2
17.956	2.384E-3	-0.101
18.005	2.292E-3	-0.105
18.054	1.951E-3	-0.108
18.104	1.615E-3	-0.110
18.153	9.264E-4	-0.109
18.202		
18.252		
18.301		
18.350	4.030E-3	-9.146E-2
18.400	4.825E-3	-8.960E-2
18.449	3.360E-3	-9.691E-2
18.498	1.253E-3	-0.101
18.548	9.487E-4	-0.105
18.597	-1.352E-3	-0.104
18.646	-2.264E-3	-0.104
18.696	-2.383E-3	-0.103
18.745	-1.689E-3	-9.844E-2
18.794	-7.645E-4	-9.369E-2
18.844	-8.307E-4	-9.409E-2
18.893	-1.050E-3	-0.100
18.942	-1.623E-3	-0.107
18.992	-3.515E-3	-0.112
19.041	-5.665E-3	-0.113
19.090	-6.329E-3	-0.111
19.139		
19.189		
19.238	-1.425E-2	-9.364E-2
19.287	-5.269E-3	-8.624E-2
19.337		
19.386		
19.435		
19.485	-7.579E-3	-0.119
19.534	-9.422E-3	-0.116
19.583		
19.633		
19.682		
19.731		
19.781	-1.997E-2	-0.101
19.830		
19.879		
19.929		
19.978	-4.333E-3	-0.122
20.027	-6.844E-3	-0.124
20.077		
20.126		
20.175		
20.225		
20.274	-5.417E-3	-8.530E-2
20.323	-8.104E-3	-8.359E-2
20.373	-8.902E-3	-9.197E-2
20.422	-7.127E-3	-0.103
20.471	-7.902E-3	-0.109
20.521	-9.099E-3	-0.114
20.570	-1.031E-2	-0.114
20.619	-1.100E-2	-0.112
20.669		
20.718	-1.691E-2	-9.424E-2
20.767		
20.817	-5.341E-3	-8.188E-2
20.866	9.202E-3	-7.038E-2
20.915		
20.965	1.435E-3	-0.103
21.014	3.238E-3	-0.109
21.063		
21.113		
21.162	2.556E-3	-9.970E-2
21.211	6.310E-3	-9.787E-2
21.261	5.242E-3	-9.537E-2
21.310	5.097E-3	-9.412E-2
21.359	5.413E-3	-9.365E-2
21.409	5.424E-3	-9.241E-2
21.458	4.344E-3	-9.115E-2
21.507	2.944E-3	-9.098E-2
21.557	1.917E-3	-9.121E-2
21.606	2.437E-3	-9.506E-2
21.655	2.202E-3	-9.866E-2
21.705	1.651E-3	-0.102
21.754	2.655E-3	-0.106
21.803		
21.853		
21.902		
21.951	-3.413E-3	-8.766E-2
22.001	-6.131E-3	-9.573E-2
22.050	-7.450E-3	-0.104
22.099	-7.495E-3	-0.109
22.149	-1.229E-2	-0.116
22.198	-1.391E-2	-0.114
22.247	-1.429E-2	-0.110
22.297		
22.346	-1.375E-2	-8.990E-2
22.395	-1.155E-2	-7.450E-2
22.445		
22.494		
22.543	-1.485E-3	-0.117
22.592	-3.631E-3	-0.119
22.642		
22.691		
22.740	-1.840E-2	-0.109
22.790		
22.839	-8.611E-4	-8.083E-2
22.888	-2.645E-3	-8.891E-2
22.938	2.169E-3	-0.108
22.987	-1.045E-2	-0.127
23.036	8.128E-4	-0.121
23.086	-9.397E-4	-0.126
23.135	1.668E-4	-0.124
23.184	1.123E-3	-0.116
23.234		
23.283		
23.332		
23.382	2.730E-3	-7.977E-2
23.431	2.676E-3	-8.600E-2
23.480	4.390E-3	-9.025E-2
23.530	3.118E-3	-9.722E-2
23.579	2.009E-3	-0.101
23.628	1.495E-3	-0.105
23.678	-3.398E-4	-0.107
23.727	-1.334E-3	-0.106
23.776	-1.760E-3	-0.103
23.826	-1.711E-3	-0.100
23.875	-9.501E-5	-9.786E-2
23.924	-2.794E-3	-8.813E-2
23.974	-4.022E-3	-8.425E-2
24.023	-4.852E-3	-8.689E-2
24.072	-5.354E-3	-9.233E-2
24.122	-4.353E-3	-9.996E-2
24.171	-3.128E-3	-0.109
24.220	-1.670E-3	-0.114
24.270	-1.145E-3	-0.118
24.319	-3.266E-4	-0.117
24.368	-1.725E-2	-8.738E-2
24.418		
24.467		
24.516	4.650E-3	-9.178E-2
24.566	3.565E-3	-9.185E-2
24.615	2.939E-3	-9.588E-2
24.664	2.805E-3	-0.101
24.714	2.865E-3	-0.105
24.763	3.018E-3	-0.107
24.812	3.537E-3	-0.107
24.862	3.755E-3	-0.104
24.911		
24.960		
25.010		
25.059	-2.059E-2	-0.110
25.108	-1.333E-2	-0.112
25.158		
25.207	7.338E-3	-0.105
25.256	-9.321E-2	-6.357E-2
25.306	-7.591E-2	-6.339E-2
25.355	9.321E-3	-9.197E-2
25.404	9.825E-3	-8.777E-2
25.454	8.438E-3	-8.605E-2
25.503	1.405E-4	-8.605E-2
25.552	-2.700E-2	-7.764E-2
25.602	8.721E-3	-8.932E-2
25.651	6.332E-3	-9.537E-2
25.700	4.738E-3	-9.957E-2
25.750	4.060E-3	-0.102
25.799	3.518E-3	-0.105
25.848	3.390E-3	-0.108
25.898	2.768E-3	-0.109
25.947	2.143E-3	-0.107
25.996	1.952E-3	-0.103
26.045	2.739E-3	-0.100
26.095	4.308E-3	-9.654E-2
26.144	5.697E-3	-9.312E-2
26.193	6.460E-3	-9.232E-2
26.243	7.385E-3	-9.500E-2
26.292	8.757E-3	-0.103
26.341	9.169E-3	-0.109
26.391	7.259E-3	-0.113
26.440	5.855E-3	-0.116
26.489	4.106E-3	-0.116
26.539	2.702E-3	-0.115
26.588	2.929E-3	-0.110
26.637	3.755E-3	-0.105
26.687	7.390E-3	-9.912E-2
26.736	7.608E-3	-9.196E-2
26.785	5.466E-3	-8.758E-2
26.835	5.739E-3	-9.328E-2
26.884	6.866E-3	-0.101
26.933	6.955E-3	-0.109
26.983	5.068E-3	-0.115
27.032	2.220E-3	-0.119
27.081	-1.184E-3	-0.118
27.131		
27.180		
27.229		
27.279	6.461E-3	-8.058E-2
27.328	5.202E-3	-7.962E-2
27.377	4.278E-3	-8.819E-2
27.427	3.581E-3	-9.902E-2
27.476	2.836E-3	-0.107
27.525	1.873E-3	-0.113
27.575	1.473E-3	-0.116
